number	link	level	title	classitication	solved	avg_attempt
1033	https://www.acmicpc.net/problem/1033	Gold I	칵테일	수학	187	4.34
1036	https://www.acmicpc.net/problem/1036	Gold I	36진수	수학	228	5.48
1095	https://www.acmicpc.net/problem/1095	Gold I	마법의 구슬	수학	60	4.2
1222	https://www.acmicpc.net/problem/1222	Gold I	홍준 프로그래밍 대회	수학	258	4.78
1829	https://www.acmicpc.net/problem/1829	Gold I	사탕 항아리	수학	6	4.67
1892	https://www.acmicpc.net/problem/1892	Gold I	가위바위보	수학	14	3.14
3013	https://www.acmicpc.net/problem/3013	Gold I	부분 수열의 중앙값	수학	141	2.37
3307	https://www.acmicpc.net/problem/3307	Gold I	대회가 끝나고 난 뒤 빰빠빰	수학	22	3.41
3651	https://www.acmicpc.net/problem/3651	Gold I	이항계수	수학	41	3.22
3783	https://www.acmicpc.net/problem/3783	Gold I	세제곱근	수학	51	7.16
3844	https://www.acmicpc.net/problem/3844	Gold I	백준 공화국	수학	38	3.58
3981	https://www.acmicpc.net/problem/3981	Gold I	큐브러버	수학	80	2.2
4355	https://www.acmicpc.net/problem/4355	Gold I	서로소	수학	305	1.95
5942	https://www.acmicpc.net/problem/5942	Gold I	Big Macs Around the World	수학	13	3.85
7558	https://www.acmicpc.net/problem/7558	Gold I	제곱잉여	수학	14	2.93
9213	https://www.acmicpc.net/problem/9213	Gold I	꽤 좋은 수	수학	83	1.92
9356	https://www.acmicpc.net/problem/9356	Gold I	Skill	수학	30	1.97
9594	https://www.acmicpc.net/problem/9594	Gold I	Odd and Even Zeroes	수학	12	1.08
9645	https://www.acmicpc.net/problem/9645	Gold I	Card Trick	수학	17	1.53
9871	https://www.acmicpc.net/problem/9871	Gold I	The Bessie Shuffle	수학	12	3.33
10386	https://www.acmicpc.net/problem/10386	Gold I	Con+tinued+Fractions\text{Con}+\cfrac{\text{tin}}{\text{ued}+\cfrac{\text{Frac}}{\text{tions}}}Con+ued+tionsFrac?tin?	수학	25	4.32
10885	https://www.acmicpc.net/problem/10885	Gold I	수열의 장인	수학	103	5.83
11238	https://www.acmicpc.net/problem/11238	Gold I	Fibo	수학	30	1.67
11401	https://www.acmicpc.net/problem/11401	Gold I	이항 계수 3	수학	2331	2.18
11414	https://www.acmicpc.net/problem/11414	Gold I	LCM	수학	68	4.28
11574	https://www.acmicpc.net/problem/11574	Gold I	CYK의 너무너무 재밌는 그래프 만들기 놀이	수학	26	1.58
11584	https://www.acmicpc.net/problem/11584	Gold I	저 집합은 해로운 집합이다	수학	38	2.34
12171	https://www.acmicpc.net/problem/12171	Gold I	Dijkstra (Large)	수학	20	2.2
12265	https://www.acmicpc.net/problem/12265	Gold I	Deceitful War (Large)	수학	12	1
12720	https://www.acmicpc.net/problem/12720	Gold I	Number Sets (Large)	수학	28	1.96
12850	https://www.acmicpc.net/problem/12850	Gold I	본대 산책2	수학	268	1.2
12859	https://www.acmicpc.net/problem/12859	Gold I	점프하는 민호	수학	20	1.85
12916	https://www.acmicpc.net/problem/12916	Gold I	K-Path	수학	60	2.35
12944	https://www.acmicpc.net/problem/12944	Gold I	재미있는 숫자 놀이	수학	12	1.5
13347	https://www.acmicpc.net/problem/13347	Gold I	Lost In The Woods	수학	33	1.79
13359	https://www.acmicpc.net/problem/13359	Gold I	Fleecing the Raffle	수학	15	2.07
13976	https://www.acmicpc.net/problem/13976	Gold I	타일 채우기 2	수학	109	2.11
13977	https://www.acmicpc.net/problem/13977	Gold I	이항 계수와 쿼리	수학	231	1.76
14257	https://www.acmicpc.net/problem/14257	Gold I	XOR 방정식	수학	44	2.41
14638	https://www.acmicpc.net/problem/14638	Gold I	Posterize	수학	21	1.62
15014	https://www.acmicpc.net/problem/15014	Gold I	Lemonade Trade	수학	43	2.98
15142	https://www.acmicpc.net/problem/15142	Gold I	Little Difference	수학	20	4.15
15224	https://www.acmicpc.net/problem/15224	Gold I	EvenOdd	수학	10	1.7
15373	https://www.acmicpc.net/problem/15373	Gold I	A Simple Problem!	수학	6	3.33
15791	https://www.acmicpc.net/problem/15791	Gold I	세진이의 미팅	수학	212	2
15824	https://www.acmicpc.net/problem/15824	Gold I	너 봄에는 캡사이신이 맛있단다	수학	181	2.51
16134	https://www.acmicpc.net/problem/16134	Gold I	조합 (Combination)	수학	157	1.17
16313	https://www.acmicpc.net/problem/16313	Gold I	Janitor Troubles	수학	42	1.26
16467	https://www.acmicpc.net/problem/16467	Gold I	병아리의 변신은 무죄	수학	88	2.99
16565	https://www.acmicpc.net/problem/16565	Gold I	N포커	수학	110	2.25
17272	https://www.acmicpc.net/problem/17272	Gold I	리그 오브 레전설 (Large)	수학	132	2.92
17355	https://www.acmicpc.net/problem/17355	Gold I	Messi An-Gimossi	수학	49	2.92
18320	https://www.acmicpc.net/problem/18320	Gold I	Loan Repayment	수학	46	3.7
18899	https://www.acmicpc.net/problem/18899	Gold I	Encryption Function	수학	12	1.92
19577	https://www.acmicpc.net/problem/19577	Gold I	수학은 재밌어	수학	47	1.91
19587	https://www.acmicpc.net/problem/19587	Gold I	객실 배치	수학	54	1.72
19611	https://www.acmicpc.net/problem/19611	Gold I	A Game with Grundy	수학	7	1
1125	https://www.acmicpc.net/problem/1125	Platinum V	바닥 장식	수학	9	6.44
1177	https://www.acmicpc.net/problem/1177	Platinum V	조쌤포스	수학	26	4.42
1179	https://www.acmicpc.net/problem/1179	Platinum V	마지막 요세푸스 문제	수학	90	2.8
1214	https://www.acmicpc.net/problem/1214	Platinum V	쿨한 물건 구매	수학	80	5.53
1353	https://www.acmicpc.net/problem/1353	Platinum V	합과 곱	수학	64	4.42
1399	https://www.acmicpc.net/problem/1399	Platinum V	보물의 위치	수학	39	4.41
1409	https://www.acmicpc.net/problem/1409	Platinum V	점 칠하기	수학	14	3.71
1529	https://www.acmicpc.net/problem/1529	Platinum V	동민 수열	수학	28	3.36
1646	https://www.acmicpc.net/problem/1646	Platinum V	피이보나치 트리	수학	43	2.07
1728	https://www.acmicpc.net/problem/1728	Platinum V	구슬 굴리기	수학	38	2.08
1898	https://www.acmicpc.net/problem/1898	Platinum V	이전 수열은 어떤 수열일까	수학	56	2.07
1979	https://www.acmicpc.net/problem/1979	Platinum V	극적인 곱셈	수학	48	3.02
3827	https://www.acmicpc.net/problem/3827	Platinum V	일차원 세포 자동자	수학	47	2.04
3955	https://www.acmicpc.net/problem/3955	Platinum V	캔디 분배	수학	535	5.08
4862	https://www.acmicpc.net/problem/4862	Platinum V	마지막 자리	수학	17	2.71
5025	https://www.acmicpc.net/problem/5025	Platinum V	낙서	수학	22	2.14
5552	https://www.acmicpc.net/problem/5552	Platinum V	걷는 산타클로스	수학	29	3.59
6567	https://www.acmicpc.net/problem/6567	Platinum V	Let it Bead	수학	19	1.16
7913	https://www.acmicpc.net/problem/7913	Platinum V	Afternoon Tea	수학	9	2.22
8004	https://www.acmicpc.net/problem/8004	Platinum V	Trinomial	수학	8	1.13
8111	https://www.acmicpc.net/problem/8111	Platinum V	0과 1	수학	338	1.76
8244	https://www.acmicpc.net/problem/8244	Platinum V	Tales of seafaring	수학	27	4.15
8322	https://www.acmicpc.net/problem/8322	Platinum V	"(K,N)-나이트"	수학	23	4
9006	https://www.acmicpc.net/problem/9006	Platinum V	다리	수학	111	5.68
9206	https://www.acmicpc.net/problem/9206	Platinum V	나무 말고 꽃	수학	16	5.56
9334	https://www.acmicpc.net/problem/9334	Platinum V	IQ 테스트	수학	23	3.87
9497	https://www.acmicpc.net/problem/9497	Platinum V	피라미드 수열	수학	17	2
9614	https://www.acmicpc.net/problem/9614	Platinum V	잠금 패턴과 스패닝 트리	수학	27	1.85
9648	https://www.acmicpc.net/problem/9648	Platinum V	First Date	수학	19	1.95
9937	https://www.acmicpc.net/problem/9937	Platinum V	직선으로 만드는 삼각형	수학	93	3.62
10220	https://www.acmicpc.net/problem/10220	Platinum V	Self Representing Seq	수학	312	1.74
10244	https://www.acmicpc.net/problem/10244	Platinum V	최대공약수들	수학	44	1.93
10590	https://www.acmicpc.net/problem/10590	Platinum V	Burrito King	수학	23	3.83
11402	https://www.acmicpc.net/problem/11402	Platinum V	이항 계수 4	수학	361	2.22
11689	https://www.acmicpc.net/problem/11689	Platinum V	"GCD(n, k) = 1"	수학	711	2.85
11749	https://www.acmicpc.net/problem/11749	Platinum V	형제 게임	수학	32	3.41
11767	https://www.acmicpc.net/problem/11767	Platinum V	Squawk Virus	수학	23	2.22
11823	https://www.acmicpc.net/problem/11823	Platinum V	Frodo and the Monster	수학	1	3
12516	https://www.acmicpc.net/problem/12516	Platinum V	챔피언소트 (Large)	수학	31	1.71
12742	https://www.acmicpc.net/problem/12742	Platinum V	혼합물 (Small)	수학	17	2.71
12920	https://www.acmicpc.net/problem/12920	Platinum V	평범한 배낭 2	수학	225	3.94
13010	https://www.acmicpc.net/problem/13010	Platinum V	h(n)	수학	28	10.89
13291	https://www.acmicpc.net/problem/13291	Platinum V	Brackets	수학	12	3.58
13328	https://www.acmicpc.net/problem/13328	Platinum V	Message Passing	수학	217	2.55
13435	https://www.acmicpc.net/problem/13435	Platinum V	피라미드 수열	수학	10	1.5
13560	https://www.acmicpc.net/problem/13560	Platinum V	축구 게임	수학	376	4.1
13646	https://www.acmicpc.net/problem/13646	Platinum V	Estrela	수학	8	1.5
14049	https://www.acmicpc.net/problem/14049	Platinum V	Data Structure	수학	2	1
14860	https://www.acmicpc.net/problem/14860	Platinum V	GCD 곱	수학	77	2.35
15038	https://www.acmicpc.net/problem/15038	Platinum V	Lounge Lizards	수학	12	2.08
15263	https://www.acmicpc.net/problem/15263	Platinum V	Faulty Factorial	수학	33	3.12
15588	https://www.acmicpc.net/problem/15588	Platinum V	Stamp Painting	수학	60	2.8
15750	https://www.acmicpc.net/problem/15750	Platinum V	Teleportation	수학	42	2.88
15981	https://www.acmicpc.net/problem/15981	Platinum V	상자 열기	수학	81	2.44
16484	https://www.acmicpc.net/problem/16484	Platinum V	작도하자! - ①	수학	192	1.2
16487	https://www.acmicpc.net/problem/16487	Platinum V	말 타기	수학	112	1.16
16490	https://www.acmicpc.net/problem/16490	Platinum V	외계인의 침투	수학	172	1.17
16680	https://www.acmicpc.net/problem/16680	Platinum V	안수빈수	수학	120	3.94
17075	https://www.acmicpc.net/problem/17075	Platinum V	유물 복원	수학	88	3.44
17401	https://www.acmicpc.net/problem/17401	Platinum V	일하는 세포	수학	109	1.71
17788	https://www.acmicpc.net/problem/17788	Platinum V	Gluttonous Goop	수학	29	2.59
17792	https://www.acmicpc.net/problem/17792	Platinum V	Keep Him Inside	수학	28	2.61
17840	https://www.acmicpc.net/problem/17840	Platinum V	피보나치 음악	수학	70	4.17
17933	https://www.acmicpc.net/problem/17933	Platinum V	Logland	수학	4	1.5
18117	https://www.acmicpc.net/problem/18117	Platinum V	분수	수학	56	1.54
18534	https://www.acmicpc.net/problem/18534	Platinum V	Rooted Subtrees	수학	9	2
18709	https://www.acmicpc.net/problem/18709	Platinum V	Flipping El-fetiera	수학	1	1
18784	https://www.acmicpc.net/problem/18784	Platinum V	Triangles (Silver)	수학	40	2.63
19544	https://www.acmicpc.net/problem/19544	Platinum V	함수 복원	수학	109	1.78
19567	https://www.acmicpc.net/problem/19567	Platinum V	개구리 2	수학	24	1.58
1215	https://www.acmicpc.net/problem/1215	Platinum IV	잘못 작성한 요세푸스 코드	수학	73	3.27
1521	https://www.acmicpc.net/problem/1521	Platinum IV	랜덤 소트	수학	76	1.62
1533	https://www.acmicpc.net/problem/1533	Platinum IV	길의 개수	수학	179	2.89
2727	https://www.acmicpc.net/problem/2727	Platinum IV	"2,3 거듭제곱의 합"	수학	24	1.08
2731	https://www.acmicpc.net/problem/2731	Platinum IV	1379와 세제곱	수학	69	2.59
2793	https://www.acmicpc.net/problem/2793	Platinum IV	숫자의 힘	수학	66	2.79
2968	https://www.acmicpc.net/problem/2968	Platinum IV	보드 게임의 왕 김동혁	수학	10	2.6
3586	https://www.acmicpc.net/problem/3586	Platinum IV	방정식	수학	12	5.67
3777	https://www.acmicpc.net/problem/3777	Platinum IV	Computer Transformation	수학	53	10.83
8096	https://www.acmicpc.net/problem/8096	Platinum IV	Monochromatic Triangles	수학	38	1.08
8916	https://www.acmicpc.net/problem/8916	Platinum IV	이진 검색 트리	수학	146	4.82
8944	https://www.acmicpc.net/problem/8944	Platinum IV	이진 검색 트리 2	수학	72	2.13
9556	https://www.acmicpc.net/problem/9556	Platinum IV	수학 숙제	수학	13	2.69
10333	https://www.acmicpc.net/problem/10333	Platinum IV	Space Golf	수학	20	1.4
11439	https://www.acmicpc.net/problem/11439	Platinum IV	이항 계수 5	수학	163	2.36
11500	https://www.acmicpc.net/problem/11500	Platinum IV	Polynomial	수학	39	1.9
11620	https://www.acmicpc.net/problem/11620	Platinum IV	Hovering Hornet	수학	19	2.42
11635	https://www.acmicpc.net/problem/11635	Platinum IV	Wipe Your Whiteboards	수학	33	3.12
12020	https://www.acmicpc.net/problem/12020	Platinum IV	LU 분해	수학	25	2.56
12515	https://www.acmicpc.net/problem/12515	Platinum IV	챔피언소트 (Small)	수학	27	1.22
12568	https://www.acmicpc.net/problem/12568	Platinum IV	Bacteria (Large)	수학	3	4.33
13059	https://www.acmicpc.net/problem/13059	Platinum IV	Tourists	수학	17	2
13430	https://www.acmicpc.net/problem/13430	Platinum IV	합 구하기	수학	139	2.06
13712	https://www.acmicpc.net/problem/13712	Platinum IV	키르히호프의 법칙	수학	3	5
13728	https://www.acmicpc.net/problem/13728	Platinum IV	행렬식과 GCD	수학	36	2.03
13960	https://www.acmicpc.net/problem/13960	Platinum IV	Dinner Bet	수학	16	1.19
15061	https://www.acmicpc.net/problem/15061	Platinum IV	Jumping Frog	수학	16	1.69
15106	https://www.acmicpc.net/problem/15106	Platinum IV	Fear Factoring	수학	35	1.54
15311	https://www.acmicpc.net/problem/15311	Platinum IV	약 팔기	수학	94	1.56
15318	https://www.acmicpc.net/problem/15318	Platinum IV	새로운 수열	수학	54	4.17
15827	https://www.acmicpc.net/problem/15827	Platinum IV	그날의 너	수학	21	1.57
15868	https://www.acmicpc.net/problem/15868	Platinum IV	Yule Lads	수학	4	1
15907	https://www.acmicpc.net/problem/15907	Platinum IV	Acka의 리듬 세상	수학	53	4.58
15911	https://www.acmicpc.net/problem/15911	Platinum IV	동전	수학	32	2.28
15945	https://www.acmicpc.net/problem/15945	Platinum IV	Make Similar	수학	91	2.63
16030	https://www.acmicpc.net/problem/16030	Platinum IV	Toys	수학	30	1.57
16122	https://www.acmicpc.net/problem/16122	Platinum IV	Unary	수학	49	2.29
16233	https://www.acmicpc.net/problem/16233	Platinum IV	수학 문제	수학	66	4.18
16403	https://www.acmicpc.net/problem/16403	Platinum IV	놀이동산	수학	39	1.97
16440	https://www.acmicpc.net/problem/16440	Platinum IV	제이크와 케이크	수학	83	2.12
16481	https://www.acmicpc.net/problem/16481	Platinum IV	원 전문가 진우	수학	216	1.1
16855	https://www.acmicpc.net/problem/16855	Platinum IV	"일해라, 류트!"	수학	13	2.46
16921	https://www.acmicpc.net/problem/16921	Platinum IV	로마 숫자 만들기 2	수학	28	1.57
17084	https://www.acmicpc.net/problem/17084	Platinum IV	"f(k, n)"	수학	44	5.59
17315	https://www.acmicpc.net/problem/17315	Platinum IV	Matrix Game	수학	2	1
17431	https://www.acmicpc.net/problem/17431	Platinum IV	게임	수학	13	1.92
18068	https://www.acmicpc.net/problem/18068	Platinum IV	Bad Treap	수학	8	2
18086	https://www.acmicpc.net/problem/18086	Platinum IV	Gnoll Hypothesis	수학	16	2.06
18122	https://www.acmicpc.net/problem/18122	Platinum IV	색깔 하노이 탑	수학	85	2.95
18184	https://www.acmicpc.net/problem/18184	Platinum IV	분할하기	수학	38	1.68
19134	https://www.acmicpc.net/problem/19134	Platinum IV	2x+22x + 22x+2	수학	4	3
1017	https://www.acmicpc.net/problem/1017	Platinum III	소수 쌍	수학	868	5.03
1122	https://www.acmicpc.net/problem/1122	Platinum III	뒤집기	수학	29	4.21
1555	https://www.acmicpc.net/problem/1555	Platinum III	소수 만들기	수학	47	5.06
1649	https://www.acmicpc.net/problem/1649	Platinum III	택시	수학	37	4.68
2514	https://www.acmicpc.net/problem/2514	Platinum III	자동분무기	수학	192	2.3
2882	https://www.acmicpc.net/problem/2882	Platinum III	소수 사이클	수학	12	1.75
3007	https://www.acmicpc.net/problem/3007	Platinum III	숫자 원	수학	31	3.68
3113	https://www.acmicpc.net/problem/3113	Platinum III	양	수학	11	3.55
3501	https://www.acmicpc.net/problem/3501	Platinum III	최대공약수 맞추기 게임	수학	25	1.88
3565	https://www.acmicpc.net/problem/3565	Platinum III	피보나치 진법	수학	13	1.92
4204	https://www.acmicpc.net/problem/4204	Platinum III	Curvy Little Bottles	수학	15	1.8
5615	https://www.acmicpc.net/problem/5615	Platinum III	아파트 임대	수학	190	6.15
7384	https://www.acmicpc.net/problem/7384	Platinum III	SETI	수학	3	1.33
9341	https://www.acmicpc.net/problem/9341	Platinum III	ZZ	수학	42	2.4
9537	https://www.acmicpc.net/problem/9537	Platinum III	잘생긴 GCD	수학	59	2.92
9668	https://www.acmicpc.net/problem/9668	Platinum III	?OKOLADE	수학	13	2.23
10074	https://www.acmicpc.net/problem/10074	Platinum III	곤돌라 - 교체 수열의 개수 세기	수학	32	2.88
10327	https://www.acmicpc.net/problem/10327	Platinum III	피보나치 문제해결전략	수학	54	2.02
11030	https://www.acmicpc.net/problem/11030	Platinum III	SUPER HATS	수학	17	6.76
11191	https://www.acmicpc.net/problem/11191	Platinum III	Xor Maximization	수학	84	2.31
11219	https://www.acmicpc.net/problem/11219	Platinum III	Odd Binomial Coefficients	수학	11	1
11469	https://www.acmicpc.net/problem/11469	Platinum III	Distribution in Metagonia	수학	19	1.32
12547	https://www.acmicpc.net/problem/12547	Platinum III	Candy Store (Small)	수학	4	1.5
12692	https://www.acmicpc.net/problem/12692	Platinum III	Millionaire (Large)	수학	1	2
13137	https://www.acmicpc.net/problem/13137	Platinum III	Exchange Problem	수학	71	2.62
13139	https://www.acmicpc.net/problem/13139	Platinum III	Grid Forest	수학	36	3.83
13201	https://www.acmicpc.net/problem/13201	Platinum III	즉흥 여행	수학	65	14.4
13542	https://www.acmicpc.net/problem/13542	Platinum III	우표 구매하기	수학	11	3.64
13891	https://www.acmicpc.net/problem/13891	Platinum III	Find C	수학	19	3.63
14398	https://www.acmicpc.net/problem/14398	Platinum III	피타고라스 수	수학	15	3.53
14672	https://www.acmicpc.net/problem/14672	Platinum III	윤호는 마법약 도둑	수학	34	3.79
14884	https://www.acmicpc.net/problem/14884	Platinum III	ACG	수학	13	2.08
15093	https://www.acmicpc.net/problem/15093	Platinum III	"Twenty Four, Again"	수학	7	2.29
15412	https://www.acmicpc.net/problem/15412	Platinum III	Macarons	수학	15	1.87
